StatOverview_Full_Data_data,,,,,,,,,,,,,,,
Year,FDAnnotate,FDSuppress,Geography,ID Annotate,ID Rate Lower CI,ID Rate Upper CI,ID Suppress,Number of Records,Fetal Death Rate,Fetal Death State Rate,Fetal Deaths,Infant Death Rate,Infant Death State Rate,Infant Deaths,Live Births
2007,NR,,Whatcom,NR,,,,1,,5.5,14,,4.8,13,2210
2007,NR,**,Whitman,NR,,,**,1,,5.5,,,4.8,,431
2007,,,Yakima,,3.9,8.7,,1,6.2,5.5,28,6,4.8,27,4518
2008,,,State Total,,5,5.9,,1,6,6,544,5.4,5.4,491,90270
2008,NR,**,Adams,NR,,,**,1,,6,,,5.4,,426
2008,,,Asotin,NR,,,**,1,0,6,0,,5.4,,235
2008,NR,,Benton,NR,,,,1,,6,12,,5.4,16,2444
2008,NR,**,Chelan,NR,,,**,1,,6,,,5.4,,1076
2008,NR,**,Clallam,NR,,,**,1,,6,,,5.4,,648
2008,,,Clark,,2,5.1,,1,3.6,6,21,3.3,5.4,19,5851
2008,NR,**,Columbia,,,,,1,,6,,0,5.4,0,43
2008,NR,**,Cowlitz,NR,,,**,1,,6,,,5.4,,1343
2008,NR,**,Douglas,NR,,,**,1,,6,,,5.4,,597
2008,,,Ferry,,,,,1,0,6,0,0,5.4,0,70
2008,NR,**,Franklin,NR,,,,1,,6,,,5.4,12,1656
2008,,,Garfield,,,,,1,0,6,0,0,5.4,0,24
2008,NR,**,Grant,NR,,,,1,,6,,,5.4,13,1635
2008,NR,**,Grays Harbor,NR,,,**,1,,6,,,5.4,,914
2008,NR,**,Island,NR,,,**,1,,6,,,5.4,,959
2008,NR,**,Jefferson,NR,,,**,1,,6,,,5.4,,199
2008,,,King,,4,5.7,,1,6.5,6,163,4.8,5.4,121,25222
2008,,,Kitsap,,4.3,10.5,,1,6.9,6,21,6.9,5.4,21,3053
2008,NR,**,Kittitas,NR,,,**,1,,6,,,5.4,,384
2008,,,Klickitat,,,,,1,0,6,0,0,5.4,0,204
2008,NR,**,Lewis,NR,,,**,1,,6,,,5.4,,953
2008,,,Lincoln,NR,,,**,1,0,6,0,,5.4,,106
2008,NR,**,Mason,NR,,,**,1,,6,,,5.4,,631
2008,NR,**,Okanogan,NR,,,**,1,,6,,,5.4,,582
2008,NR,**,Pacific,NR,,,**,1,,6,,,5.4,,220
2008,NR,**,Pend Oreille,,,,,1,,6,,0,5.4,0,129
2008,,,Pierce,,3.9,6.6,,1,6.6,6,76,5.1,5.4,59,11537
2008,,,San Juan,,,,,1,0,6,0,0,5.4,0,93
2008,NR,,Skagit,NR,,,,1,,6,10,,5.4,12,1628
2008,,,Skamania,,,,,1,0,6,0,0,5.4,0,113
2008,,,Snohomish,,3.1,5.8,,1,7,6,69,4.3,5.4,42,9808
2008,,,Spokane,,4.5,8.7,,1,6,6,37,6.3,5.4,39,6156
2008,NR,**,Stevens,NR,,,**,1,,6,,,5.4,,425
2008,NR,,Thurston,NR,,,,1,,6,14,,5.4,14,3074
2008,,,Wahkiakum,,,,,1,0,6,0,0,5.4,0,33
2008,NR,**,Walla Walla,NR,,,**,1,,6,,,5.4,,737
2008,NR,,Whatcom,NR,,,**,1,,6,11,,5.4,,2181
2008,NR,**,Whitman,NR,,,**,1,,6,,,5.4,,442
2008,,,Yakima,,7,13.1,,1,6.1,6,27,9.7,5.4,43,4439
2009,,,State Total,,4.5,5.4,,1,5.6,5.6,498,4.9,4.9,438,89242
2009,NR,**,Adams,NR,,,**,1,,5.6,,,4.9,,456
2009,NR,**,Asotin,NR,,,**,1,,5.6,,,4.9,,233
2009,NR,,Benton,NR,,,,1,,5.6,14,,4.9,15,2485
2009,NR,**,Chelan,NR,,,**,1,,5.6,,,4.9,,1046
2009,NR,**,Clallam,NR,,,**,1,,5.6,,,4.9,,655
2009,,,Clark,,3,6.8,,1,4.5,5.6,25,4.7,4.9,26,5578
2009,,,Columbia,,,,,1,0,5.6,0,0,4.9,0,32
2009,NR,**,Cowlitz,NR,,,,1,,5.6,,,4.9,10,1299
2009,NR,**,Douglas,NR,,,**,1,,5.6,,,4.9,,537
2009,,,Ferry,,,,,1,0,5.6,0,0,4.9,0,60
2009,NR,**,Franklin,NR,,,**,1,,5.6,,,4.9,,1687
2009,,,Garfield,,,,,1,0,5.6,0,0,4.9,0,18
2009,NR,**,Grant,NR,,,,1,,5.6,,,4.9,16,1630
2009,NR,**,Grays Harbor,NR,,,**,1,,5.6,,,4.9,,839
2009,NR,**,Island,NR,,,**,1,,5.6,,,4.9,,901
2009,NR,**,Jefferson,NR,,,**,1,,5.6,,,4.9,,194
2009,,,King,,2.5,3.9,,1,5.8,5.6,145,3.1,4.9,78,25057
2009,NR,,Kitsap,NR,,,,1,,5.6,15,,4.9,16,2905
2009,NR,**,Kittitas,NR,,,**,1,,5.6,,,4.9,,431
2009,NR,**,Klickitat,NR,,,**,1,,5.6,,,4.9,,237
2009,NR,**,Lewis,NR,,,**,1,,5.6,,,4.9,,994
2009,NR,**,Lincoln,NR,,,**,1,,5.6,,,4.9,,89
2009,NR,**,Mason,NR,,,**,1,,5.6,,,4.9,,702
2009,NR,**,Okanogan,NR,,,**,1,,5.6,,,4.9,,592
2009,NR,**,Pacific,NR,,,**,1,,5.6,,,4.9,,176
2009,,,Pend Oreille,,,,,1,0,5.6,0,0,4.9,0,152
2009,,,Pierce,,6,9.2,,1,6.2,5.6,72,7.5,4.9,87,11636
2009,NR,**,San Juan,NR,,,**,1,,5.6,,,4.9,,97
2009,NR,**,Skagit,NR,,,**,1,,5.6,,,4.9,,1534
2009,NR,**,Skamania,NR,,,**,1,,5.6,,,4.9,,118
2009,,,Snohomish,,2.6,5.3,,1,6,5.6,55,3.8,4.9,35,9237
2009,,,Spokane,,4.8,9.1,,1,4.6,5.6,28,6.7,4.9,41,6107
2009,NR,**,Stevens,NR,,,**,1,,5.6,,,4.9,,430
2009,NR,,Thurston,NR,,,,1,,5.6,15,,4.9,15,3162
2009,,,Wahkiakum,,,,,1,0,5.6,0,0,4.9,0,29
2009,NR,**,Walla Walla,NR,,,**,1,,5.6,,,4.9,,669
2009,NR,,Whatcom,NR,,,,1,,5.6,13,,4.9,10,2269
2009,NR,**,Whitman,NR,,,**,1,,5.6,,,4.9,,445
2009,,,Yakima,,3.8,8.4,,1,6.4,5.6,29,5.8,4.9,26,4524
2010,,,State Total,,4.1,5,,1,5.8,5.8,499,4.5,4.5,388,86480
2010,NR,**,Adams,NR,,,**,1,,5.8,,,4.5,,468
2010,NR,**,Asotin,,,,,1,,5.8,,0,4.5,0,242
2010,NR,,Benton,NR,,,,1,,5.8,12,,4.5,10,2530
2010,NR,**,Chelan,NR,,,**,1,,5.8,,,4.5,,1011
2010,NR,**,Clallam,NR,,,**,1,,5.8,,,4.5,,679
2010,,,Clark,,4.8,9.3,,1,3.8,5.8,21,6.8,4.5,37,5480
2010,NR,**,Columbia,,,,,1,,5.8,,0,4.5,0,39
2010,NR,**,Cowlitz,NR,,,**,1,,5.8,,,4.5,,1193
2010,NR,**,Douglas,,,,,1,,5.8,,0,4.5,0,524
2010,NR,**,Ferry,NR,,,**,1,,5.8,,,4.5,,64
2010,NR,**,Franklin,NR,,,**,1,,5.8,,,4.5,,1661
2010,,,Garfield,,,,,1,0,5.8,0,0,4.5,0,21
2010,NR,,Grant,NR,,,**,1,,5.8,13,,4.5,,1637
2010,NR,**,Grays Harbor,NR,,,**,1,,5.8,,,4.5,,846
2010,NR,**,Island,NR,,,**,1,,5.8,,,4.5,,929
2010,NR,**,Jefferson,NR,,,**,1,,5.8,,,4.5,,199
2010,,,King,,3.4,5.1,,1,5.7,5.8,140,4.2,4.5,103,24514
2010,NR,,Kitsap,NR,,,,1,,5.8,14,,4.5,14,2931
2010,NR,**,Kittitas,NR,,,**,1,,5.8,,,4.5,,424
2010,NR,**,Klickitat,NR,,,**,1,,5.8,,,4.5,,226
2010,NR,**,Lewis,NR,,,**,1,,5.8,,,4.5,,926
2010,,,Lincoln,,,,,1,0,5.8,0,0,4.5,0,95
2010,NR,**,Mason,NR,,,**,1,,5.8,,,4.5,,622
2010,NR,**,Okanogan,NR,,,**,1,,5.8,,,4.5,,570
2010,,,Pacific,NR,,,**,1,0,5.8,0,,4.5,,201
2010,,,Pend Oreille,,,,,1,0,5.8,0,0,4.5,0,119
2010,,,Pierce,,3.4,6.1,,1,6.1,5.8,65,4.6,4.5,49,10686
2010,,,San Juan,,,,,1,0,5.8,0,0,4.5,0,99
2010,NR,,Skagit,NR,,,**,1,,5.8,11,,4.5,,1471
2010,,,Skamania,NR,,,**,1,0,5.8,0,,4.5,,88
2010,,,Snohomish,,3,5.8,,1,6.2,5.8,56,4.2,4.5,38,9001
2010,,,Spokane,,3.1,6.8,,1,6,5.8,35,4.7,4.5,27,5788
2010,NR,**,Stevens,NR,,,**,1,,5.8,,,4.5,,431
2010,,,Thurston,,3.4,9.2,,1,7.1,5.8,21,5.8,4.5,17,2955
2010,,,Wahkiakum,,,,,1,0,5.8,0,0,4.5,0,33
2010,NR,**,Walla Walla,NR,,,**,1,,5.8,,,4.5,,660
2010,NR,,Whatcom,NR,,,,1,,5.8,11,,4.5,10,2321
2010,NR,**,Whitman,,,,,1,,5.8,,0,4.5,0,422
2010,,,Yakima,,3.3,7.9,,1,8.2,5.8,36,5.3,4.5,23,4374
2011,,,State Total,,4,4.9,,1,6.7,6.7,585,4.5,4.5,387,86929
2011,NR,**,Adams,NR,,,**,1,,6.7,,,4.5,,403
2011,NR,**,Asotin,NR,,,**,1,,6.7,,,4.5,,235
2011,NR,,Benton,NR,,,**,1,,6.7,12,,4.5,,2569
2011,NR,**,Chelan,NR,,,**,1,,6.7,,,4.5,,934
2011,NR,**,Clallam,NR,,,**,1,,6.7,,,4.5,,667
2011,,,Clark,,3.2,7.2,,1,4.6,6.7,25,4.9,4.5,27,5484
2011,NR,**,Columbia,,,,,1,,6.7,,0,4.5,0,36
2011,NR,**,Cowlitz,NR,,,**,1,,6.7,,,4.5,,1262
2011,NR,**,Douglas,NR,,,**,1,,6.7,,,4.5,,533
2011,NR,**,Ferry,,,,,1,,6.7,,0,4.5,0,72
2011,NR,,Franklin,NR,,,**,1,,6.7,11,,4.5,,1748
2011,NR,**,Garfield,,,,,1,,6.7,,0,4.5,0,18
2011,NR,,Grant,NR,,,**,1,,6.7,13,,4.5,,1587
2011,NR,**,Grays Harbor,NR,,,**,1,,6.7,,,4.5,,780
2011,NR,**,Island,NR,,,**,1,,6.7,,,4.5,,924
2011,,,Jefferson,NR,,,**,1,0,6.7,0,,4.5,,204
2011,,,King,,3.3,4.9,,1,6.1,6.7,151,4.1,4.5,100,24630
2011,,,Kitsap,,4.2,10.5,,1,8.1,6.7,24,6.8,4.5,20,2945
2011,NR,**,Kittitas,NR,,,**,1,,6.7,,,4.5,,394
2011,,,Klickitat,NR,,,**,1,0,6.7,0,,4.5,,205
2011,NR,**,Lewis,NR,,,**,1,,6.7,,,4.5,,877
2011,NR,**,Lincoln,NR,,,**,1,,6.7,,,4.5,,106
2011,NR,**,Mason,NR,,,**,1,,6.7,,,4.5,,618
2011,NR,**,Okanogan,NR,,,**,1,,6.7,,,4.5,,575
2011,NR,**,Pacific,NR,,,**,1,,6.7,,,4.5,,206
2011,NR,**,Pend Oreille,,,,,1,,6.7,,0,4.5,0,99
2011,,,Pierce,,3.7,6.4,,1,9.2,6.7,103,4.9,4.5,55,11240
2011,NR,**,San Juan,,,,,1,,6.7,,0,4.5,0,81
2011,NR,**,Skagit,NR,,,**,1,,6.7,,,4.5,,1453
2011,NR,**,Skamania,NR,,,**,1,,6.7,,,4.5,,114
2011,,,Snohomish,,2.6,5.2,,1,6.2,6.7,55,3.7,4.5,33,8925
2011,,,Spokane,,3.6,7.5,,1,4.8,6.7,28,5.3,4.5,31,5867
2011,NR,**,Stevens,NR,,,**,1,,6.7,,,4.5,,437
2011,,,Thurston,NR,,,,1,8.6,6.7,27,,4.5,12,3142
2011,,,Wahkiakum,,,,,1,0,6.7,0,0,4.5,0,22
2011,NR,**,Walla Walla,NR,,,**,1,,6.7,,,4.5,,659
2011,,,Whatcom,NR,,,**,1,8,6.7,18,,4.5,,2260
2011,NR,**,Whitman,NR,,,**,1,,6.7,,,4.5,,407
2011,,,Yakima,,2.5,6.8,,1,8.3,6.7,35,4.3,4.5,18,4211
2012,,,State Total,,4.6,5.6,,1,5.8,5.8,503,5.1,5.1,442,87417
2012,NR,**,Adams,NR,,,**,1,,5.8,,,5.1,,386
2012,NR,**,Asotin,,,,,1,,5.8,,0,5.1,0,238
2012,NR,,Benton,NR,,,,1,,5.8,10,,5.1,15,2559
2012,NR,**,Chelan,NR,,,**,1,,5.8,,,5.1,,922
2012,NR,**,Clallam,NR,,,**,1,,5.8,,,5.1,,646
2012,,,Clark,,3.8,8,,1,4.3,5.8,23,5.6,5.1,30,5362
2012,,,Columbia,,,,,1,0,5.8,0,0,5.1,0,31
2012,NR,**,Cowlitz,NR,,,**,1,,5.8,,,5.1,,1118
2012,NR,**,Douglas,NR,,,**,1,,5.8,,,5.1,,521
2012,,,Ferry,,,,,1,0,5.8,0,0,5.1,0,71
2012,NR,,Franklin,NR,,,**,1,,5.8,12,,5.1,,1671
2012,,,Garfield,,,,,1,0,5.8,0,0,5.1,0,17
2012,NR,,Grant,NR,,,**,1,,5.8,15,,5.1,,1597
2012,NR,**,Grays Harbor,NR,,,**,1,,5.8,,,5.1,,813
2012,NR,**,Island,NR,,,**,1,,5.8,,,5.1,,863
2012,,,Jefferson,NR,,,**,1,0,5.8,0,,5.1,,177
2012,,,King,,3.3,5,,1,5.2,5.8,131,4.1,5.1,102,25032
2012,,,Kitsap,,3.8,9.9,,1,6.7,5.8,20,6.4,5.1,19,2993
2012,NR,**,Kittitas,NR,,,**,1,,5.8,,,5.1,,410
2012,,,Klickitat,,,,,1,0,5.8,0,0,5.1,0,203
2012,NR,**,Lewis,NR,,,**,1,,5.8,,,5.1,,855
2012,,,Lincoln,,,,,1,0,5.8,0,0,5.1,0,94
2012,NR,**,Mason,NR,,,**,1,,5.8,,,5.1,,699
2012,NR,**,Okanogan,NR,,,**,1,,5.8,,,5.1,,538
2012,NR,**,Pacific,NR,,,**,1,,5.8,,,5.1,,205
2012,NR,**,Pend Oreille,,,,,1,,5.8,,0,5.1,0,122
2012,,,Pierce,,4.7,7.6,,1,7.5,5.8,85,6,5.1,68,11285
2012,,,San Juan,NR,,,**,1,0,5.8,0,,5.1,,65
2012,NR,**,Skagit,NR,,,**,1,,5.8,,,5.1,,1427
2012,,,Skamania,,,,,1,0,5.8,0,0,5.1,0,108
2012,,,Snohomish,,3.4,6.3,,1,6.8,5.8,63,4.7,5.1,43,9226
2012,,,Spokane,,4.9,9.3,,1,4.7,5.8,28,6.8,5.1,41,5997
2012,NR,**,Stevens,,,,,1,,5.8,,0,5.1,0,439
2012,,,Thurston,NR,,,,1,5.4,5.8,17,,5.1,15,3124
2012,,,Wahkiakum,,,,,1,0,5.8,0,0,5.1,0,39
2012,NR,**,Walla Walla,NR,,,**,1,,5.8,,,5.1,,696
2012,NR,,Whatcom,NR,,,,1,,5.8,10,,5.1,15,2259
2012,NR,**,Whitman,NR,,,**,1,,5.8,,,5.1,,487
2012,,,Yakima,,3.3,8.1,,1,7.5,5.8,31,5.3,5.1,22,4122
2013,,,State Total,,4,4.9,,1,6.2,6.2,535,4.4,4.4,382,86566
2013,NR,**,Adams,NR,,,**,1,,6.2,,,4.4,,400
2013,,,Asotin,,,,,1,0,6.2,0,0,4.4,0,239
2013,NR,,Benton,NR,,,,1,,6.2,16,,4.4,16,2513
2013,NR,**,Chelan,NR,,,**,1,,6.2,,,4.4,,901
2013,NR,**,Clallam,NR,,,**,1,,6.2,,,4.4,,664
2013,,,Clark,NR,,,,1,5.6,6.2,30,,4.4,12,5329
2013,,,Columbia,NR,,,**,1,0,6.2,0,,4.4,,35
2013,NR,**,Cowlitz,NR,,,**,1,,6.2,,,4.4,,1177
2013,NR,**,Douglas,NR,,,**,1,,6.2,,,4.4,,492
2013,NR,**,Ferry,NR,,,**,1,,6.2,,,4.4,,64
2013,NR,,Franklin,NR,,,**,1,,6.2,15,,4.4,,1618
2013,,,Garfield,,,,,1,0,6.2,0,0,4.4,0,20
2013,NR,**,Grant,NR,,,**,1,,6.2,,,4.4,,1469
2013,NR,**,Grays Harbor,NR,,,**,1,,6.2,,,4.4,,763
2013,NR,**,Island,NR,,,**,1,,6.2,,,4.4,,877
2013,NR,**,Jefferson,NR,,,**,1,,6.2,,,4.4,,205
2013,,,King,,3.5,5.2,,1,5.8,6.2,144,4.3,4.4,106,24910
2013,,,Kitsap,,3.5,9.6,,1,7.4,6.2,21,6,4.4,17,2836
2013,NR,**,Kittitas,NR,,,**,1,,6.2,,,4.4,,413
2013,,,Klickitat,,,,,1,0,6.2,0,0,4.4,0,204
2013,NR,**,Lewis,NR,,,**,1,,6.2,,,4.4,,877
2013,NR,**,Lincoln,,,,,1,,6.2,,0,4.4,0,95
2013,NR,**,Mason,NR,,,**,1,,6.2,,,4.4,,594
2013,NR,**,Okanogan,,,,,1,,6.2,,0,4.4,0,512
2013,NR,**,Pacific,NR,,,**,1,,6.2,,,4.4,,169
2013,NR,**,Pend Oreille,NR,,,**,1,,6.2,,,4.4,,113
2013,,,Pierce,,3.8,6.5,,1,6.7,6.2,74,5,4.4,56,11115
2013,,,San Juan,,,,,1,0,6.2,0,0,4.4,0,105
2013,NR,**,Skagit,NR,,,**,1,,6.2,,,4.4,,1439
2013,,,Skamania,,,,,1,0,6.2,0,0,4.4,0,99
2013,,,Snohomish,,2,4.3,,1,5,6.2,47,3,4.4,28,9406
2013,,,Spokane,,3.3,7.1,,1,6.9,6.2,42,5,4.4,30,6059
2013,NR,**,Stevens,NR,,,**,1,,6.2,,,4.4,,440
2013,,,Thurston,,3.5,9.4,,1,6.2,6.2,19,5.9,4.4,18,3042
2013,,,Wahkiakum,NR,,,**,1,0,6.2,0,,4.4,,28
2013,NR,,Walla Walla,,,,,1,,6.2,10,0,4.4,0,696
2013,NR,,Whatcom,NR,,,**,1,,6.2,12,,4.4,,2244
2013,NR,**,Whitman,NR,,,**,1,,6.2,,,4.4,,452
2013,,,Yakima,,3.9,9,,1,6.3,6.2,25,6.1,4.4,24,3952
2014,,,State Total,,4.1,5,,1,6.2,6.2,546,4.5,4.5,402,88561
2014,NR,**,Adams,NR,,,**,1,,6.2,,,4.5,,383
2014,,,Asotin,NR,,,**,1,0,6.2,0,,4.5,,255
2014,NR,,Benton,NR,,,**,1,,6.2,11,,4.5,,2660
2014,NR,**,Chelan,NR,,,**,1,,6.2,,,4.5,,935
2014,NR,**,Clallam,NR,,,**,1,,6.2,,,4.5,,689
2014,,,Clark,,2.5,6,,1,5.7,6.2,32,4,4.5,22,5571
2014,,,Columbia,,,,,1,0,6.2,0,0,4.5,0,38
2014,NR,**,Cowlitz,NR,,,**,1,,6.2,,,4.5,,1168
2014,NR,**,Douglas,NR,,,**,1,,6.2,,,4.5,,530
2014,,,Ferry,NR,,,**,1,0,6.2,0,,4.5,,85
2014,NR,,Franklin,NR,,,**,1,,6.2,15,,4.5,,1638
2014,,,Garfield,,,,,1,0,6.2,0,0,4.5,0,24
2014,NR,,Grant,NR,,,**,1,,6.2,13,,4.5,,1484
2014,NR,**,Grays Harbor,NR,,,**,1,,6.2,,,4.5,,766
2014,NR,**,Island,NR,,,**,1,,6.2,,,4.5,,880
2014,NR,**,Jefferson,NR,,,**,1,,6.2,,,4.5,,183
2014,,,King,,3.5,5.2,,1,5.8,6.2,146,4.3,4.5,109,25348
2014,,,Kitsap,NR,,,,1,5.5,6.2,17,,4.5,13,3068
2014,NR,**,Kittitas,NR,,,**,1,,6.2,,,4.5,,371
2014,NR,**,Klickitat,,,,,1,,6.2,,0,4.5,0,202
2014,NR,**,Lewis,NR,,,**,1,,6.2,,,4.5,,862
2014,,,Lincoln,NR,,,**,1,0,6.2,0,,4.5,,99
2014,NR,**,Mason,NR,,,**,1,,6.2,,,4.5,,611
2014,NR,**,Okanogan,NR,,,**,1,,6.2,,,4.5,,499
2014,NR,**,Pacific,NR,,,**,1,,6.2,,,4.5,,204
2014,NR,**,Pend Oreille,NR,,,**,1,,6.2,,,4.5,,112
2014,,,Pierce,,4.8,7.8,,1,7.1,6.2,83,6.2,4.5,72,11664
2014,,,San Juan,,,,,1,0,6.2,0,0,4.5,0,92
2014,NR,**,Skagit,NR,,,**,1,,6.2,,,4.5,,1429
2014,,,Skamania,NR,,,**,1,0,6.2,0,,4.5,,89
2014,,,Snohomish,,2.5,5,,1,5.8,6.2,55,3.6,4.5,34,9524
2014,,,Spokane,,3.6,7.5,,1,6.6,6.2,39,5.3,4.5,31,5892
2014,NR,**,Stevens,NR,,,**,1,,6.2,,,4.5,,468
2014,NR,,Thurston,NR,,,,1,,6.2,15,,4.5,13,3184
2014,,,Wahkiakum,,,,,1,0,6.2,0,0,4.5,0,28
2014,NR,**,Walla Walla,NR,,,**,1,,6.2,,,4.5,,664
2014,,,Whatcom,NR,,,**,1,7.9,6.2,18,,4.5,,2286
2014,NR,**,Whitman,NR,,,**,1,,6.2,,,4.5,,441
2014,,,Yakima,,2.8,7.2,,1,8,6.2,33,4.6,4.5,19,4135
2016,,,Clark,,2.7,6.3,,1,5.6,5.6,32,4.2,4.3,24,5665
2016,,,Columbia,,,,,1,0,5.6,0,0,4.3,0,39
2016,,,Garfield,,,,,1,0,5.6,0,0,4.3,0,31
2016,,,King,,3.1,4.6,,1,5.8,5.6,151,3.8,4.3,99,26011
2016,,,Pierce,,3.3,5.8,,1,5.6,5.6,66,4.4,4.3,52,11757
2016,,,San Juan,,,,,1,0,5.6,0,0,4.3,0,74
2016,,,Skamania,,,,,1,0,5.6,0,0,4.3,0,97
2016,,,Snohomish,,3.4,6.2,,1,4.7,5.6,47,4.7,4.3,47,10045
2016,,,Spokane,,2.5,5.8,,1,4.7,5.6,29,3.9,4.3,24,6143
2016,,,State Total,,3.9,4.8,,1,5.6,5.6,509,4.3,4.3,390,90489
2016,,,Stevens,,,,,1,0,5.6,0,0,4.3,0,440
2016,,,Wahkiakum,,,,,1,0,5.6,0,0,4.3,0,18
2016,,,Yakima,,2.7,7.2,,1,7.9,5.6,31,4.6,4.3,18,3935
2020,,,Benton,,4.3,11.4,,1,6.8,5.6,17,7.2,4.5,18,2486
2020,,,Clark,,3.5,7.6,,1,5.1,5.6,27,5.2,4.5,28,5344
2020,,,Columbia,,,,,1,0,5.6,0,0,4.5,0,33
2020,,,Garfield,,,,,1,0,5.6,0,0,4.5,0,18
2020,,,Jefferson,,,,,1,0,5.6,0,0,4.5,0,129
2020,,,King,,3.4,5.1,,1,5.3,5.6,126,4.2,4.5,98,23638
2020,,,Lincoln,,,,,1,0,5.6,0,0,4.5,0,117
2020,,,Pierce,,3.3,5.9,,1,5.7,5.6,63,4.4,4.5,49,11045
2020,,,San Juan,,,,,1,0,5.6,0,0,4.5,0,110
2020,,,Snohomish,,2.3,4.8,,1,5.8,5.6,55,3.4,4.5,32,9339
2020,,,Spokane,,2.3,5.6,,1,5.9,5.6,34,3.7,4.5,21,5718
2020,,,State Total,,4,5,,1,5.6,5.6,465,4.5,4.5,373,83101
2020,,,Wahkiakum,,,,,1,0,5.6,0,0,4.5,0,26
2020,,,Yakima,,3.2,8.3,,1,6.2,5.6,22,5.3,4.5,19,3563
2015,,,Clark,,2.8,6.4,,1,5.2,5.7,29,4.3,4.8,24,5561
2015,,,Columbia,,,,,1,0,5.7,0,0,4.8,0,36
2015,,,Ferry,,,,,1,0,5.7,0,0,4.8,0,56
2015,,,Garfield,,,,,1,0,5.7,0,0,4.8,0,30
2015,,,King,,3,4.5,,1,4.9,5.7,126,3.7,4.8,93,25487
2015,,,Kitsap,,3.5,9.3,,1,5.9,5.7,18,5.9,4.8,18,3060
2015,,,Pierce,,4.1,6.9,,1,8,5.7,92,5.4,4.8,62,11541
2015,,,Skamania,,,,,1,0,5.7,0,0,4.8,0,95
2015,,,Snohomish,,2.9,5.6,,1,4.3,5.7,42,4.1,4.8,40,9766
2015,,,Spokane,,4.2,8.3,,1,5.8,5.7,35,6,4.8,36,6042
2015,,,State Total,,4.4,5.3,,1,5.7,5.7,510,4.8,4.8,431,89000
2015,,,Wahkiakum,,,,,1,0,5.7,0,0,4.8,0,25
2019,,,Clark,,2.8,6.4,,1,3.4,5.9,19,4.3,4.3,24,5577
2019,,,Garfield,,,,,1,0,5.9,0,0,4.3,0,21
2019,,,King,,3.3,5,,1,5.7,5.9,138,4.1,4.3,98,24090
2019,,,Klickitat,,,,,1,0,5.9,0,0,4.3,0,213
2019,,,Pacific,,,,,1,0,5.9,0,0,4.3,0,162
2019,,,Pierce,,3.4,6.1,,1,8.1,5.9,89,4.6,4.3,51,11051
2019,,,Snohomish,,1.6,3.7,,1,4.2,5.9,41,2.5,4.3,24,9669
2019,,,Spokane,,2.9,6.6,,1,7.7,5.9,45,4.5,4.3,26,5809
2019,,,State Total,,3.9,4.8,,1,5.9,5.9,502,4.3,4.3,365,84918
2018,,,Clark,,2.1,5.4,,1,4.4,5.9,24,3.5,4.7,19,5471
2018,,,Columbia,,,,,1,0,5.9,0,0,4.7,0,34
2018,,,King,,3.4,5.1,,1,5.6,5.9,136,4.2,4.7,102,24337
2018,,,Lincoln,,,,,1,0,5.9,0,0,4.7,0,105
2018,,,Pierce,,5,8,,1,7.6,5.9,87,6.4,4.7,73,11462
2018,,,San Juan,,,,,1,0,5.9,0,0,4.7,0,85
2018,,,Snohomish,,2.7,5.2,,1,4,5.9,39,3.8,4.7,37,9754
2018,,,Spokane,,3.5,7.5,,1,6.3,5.9,36,5.2,4.7,30,5728
2018,,,State Total,,4.2,5.1,,1,5.9,5.9,507,4.7,4.7,400,86046
2018,,,Thurston,,3.7,9.6,,1,8.7,5.9,27,6.1,4.7,19,3105
2018,,,Yakima,,3.3,8.4,,1,7.3,5.9,27,5.4,4.7,20,3688
2017,,,Clark,,3.1,6.9,,1,5.1,6.1,28,4.7,3.9,26,5514
2017,,,Columbia,,,,,1,0,6.1,0,0,3.9,0,35
2017,,,Garfield,,,,,1,0,6.1,0,0,3.9,0,25
2017,,,King,,2.7,4.1,,1,5.9,6.1,149,3.3,3.9,84,25274
2017,,,Pierce,,3.1,5.6,,1,6.8,6.1,77,4.3,3.9,48,11285
2017,,,San Juan,,,,,1,0,6.1,0,0,3.9,0,84
2017,,,Skamania,,,,,1,0,6.1,0,0,3.9,0,100
2017,,,Snohomish,,3,5.6,,1,5.5,6.1,54,4.2,3.9,41,9877
2017,,,Spokane,,2.6,6.1,,1,8.5,6.1,50,4.1,3.9,24,5886
2017,,,State Total,,3.5,4.4,,1,6.1,6.1,532,3.9,3.9,344,87508
2017,,,Wahkiakum,,,,,1,0,6.1,0,0,3.9,0,27
2017,,,Whitman,,,,,1,0,6.1,0,0,3.9,0,418
2020,NR,,Thurston,,3.6,9.7,,1,,5.6,12,6.1,4.5,18,2942
2015,NR,,Thurston,,3.7,9.7,,1,,5.7,15,6.2,4.8,19,3072
2019,NR,,Kitsap,,4.4,10.9,,1,,5.9,11,7.1,4.3,21,2952
2016,NR,**,Clallam,,,,,1,,5.6,,0,4.3,0,656
2016,NR,**,Ferry,,,,,1,,5.6,,0,4.3,0,80
2016,NR,**,Klickitat,,,,,1,,5.6,,0,4.3,0,189
2016,NR,**,Whitman,,,,,1,,5.6,,0,4.3,0,423
2020,NR,**,Pacific,,,,,1,,5.6,,0,4.5,0,177
2020,NR,**,Stevens,,,,,1,,5.6,,0,4.5,0,407
2015,NR,**,Adams,,,,,1,,5.7,,0,4.8,0,350
2015,NR,**,Klickitat,,,,,1,,5.7,,0,4.8,0,189
